date,cleanText,sentiment,sentiment_positive,sentiment_neutral,sentiment_negative
2016-04-17,Owner video of Autopilot steering to avoid collision with a truck,neutral,0.04339822754263878,0.8581233620643616,0.09847845882177353
2016-04-20,That article was incredibly misleading and you should know it. Wager right now that Sun has received far more than Tesla? Looks like Model X resale value is holding up well :) That article was incredibly misleading and you should know it. Wager right now that Sun has received far more than Tesla? Looks like Model X resale value is holding up well :),neutral,0.1846500188112259,0.7486714124679565,0.06667853891849518
2016-04-29,Simple answer is that there just aren't many used Teslas available. Demand &gt;&gt; supply.,neutral,0.04396475479006767,0.9298391342163086,0.02619609609246254
2016-04-30,Temporary spike in some areas due to X 3rd row seat recall. Should be sorted by June.,negative,0.012550964020192623,0.04105175659060478,0.9463972449302673
2016-05-01,"Have been reviewing end of line production quality personally. Slowed things down temporarily, but it's for the best. Have been reviewing end of line production quality personally. Slowed things down temporarily, but it's for the best.",negative,0.17192423343658447,0.35370856523513794,0.4743671417236328
2016-05-05,"Tesla is increasing the production ramp as fast as possible, but I'd recommend ordering a Model 3 soon if you want 2018 delivery",positive,0.5620840787887573,0.42505979537963867,0.012856131419539452
2016-05-14,Excited to announce Tesla's entry into automotive racing!,neutral,0.28081926703453064,0.7031479477882385,0.016032779589295387
2016-05-18,"Yes, but it is false of Merc News to say that Tesla took advantage of low cost labor. We paid $55/hr. That is unequivocal. Per the letter, Tesla paid $55/hr for *additional* services, so no. Yes, but it is false of Merc News to say that Tesla took advantage of low cost labor. We paid $55/hr. That is unequivocal. Merc News story about Tesla using $5/hr labor seems to be missing a digit. Tesla actually paid $55/hr.",neutral,0.03669022023677826,0.484910249710083,0.47839951515197754
2016-05-25,Really fun Model X review by . Best part is X racing while towing a fuel sports car,neutral,0.0476752370595932,0.9265087842941284,0.025816000998020172
2016-06-01,Good summary of Tesla annual meeting by Good summary of Tesla annual meeting by,neutral,0.09065411984920502,0.8974895477294922,0.01185628306120634
2016-06-02,Supercharger policy explained well by : Will post detailed description soon. I think it's a good balance.,neutral,0.1632165014743805,0.8247178196907043,0.012065686285495758
2016-06-04,Good article from explaining how little incentives have actually contributed to Tesla funding,neutral,0.1996859312057495,0.7824710011482239,0.017843058332800865
2016-06-08,Would like to clarify that Tesla is working exclusively with Panasonic for Model 3 cells. News articles claiming otherwise are incorrect. Would like to clarify that Tesla is working exclusively with Panasonic for Model 3 cells. News articles claiming otherwise are incorrect.,neutral,0.026309004053473473,0.744176983833313,0.229514017701149
2016-06-10,Nice comment about the Model S by CvK on Would seem to indicate that one or more people sought to create the false impression of a safety issue where none existed. Q is why? NHTSA confirmed today that they found no safety concern with the Model S suspension and have no further need for data from us on this matter Nice comment about the Model S by CvK on,neutral,0.04128818213939667,0.8728883266448975,0.08582350611686707
2016-06-19,"We *def* don't recommended this, but Model S floats well enough to turn it into a boat for short periods of time. Thrust via wheel rotation. Drive units and battery are sealed We *def* don't recommended this, but Model S floats well enough to turn it into a boat for short periods of time. Thrust via wheel rotation. Tesla owner drives through a flooded tunnel &amp; out the other side",neutral,0.04319430887699127,0.9364603757858276,0.0203452967107296
2016-06-29,Thoughtful analysis of the Tesla/SolarCity merger by,neutral,0.0380823127925396,0.9472912549972534,0.014626444317400455
2016-07-05,"Wrong to exclude non-occupant deaths. Autopilot would have prevented this cyclist from being killed If you care about auto deaths as material to stock prices, why no articles about 1M+/year deaths from other auto companies? Yes, it was material to you -- BS article increased your advertising revenue. Just wasn't material to TSLA, as shown by market.",neutral,0.0773651972413063,0.7902331948280334,0.13240163028240204
2016-07-06,"Tesla Tesla Autopilot is named after aircraft autopilot, as it is always expected that a pilot must stay alert. The Google term of self-driving would probably be more appropriate then. Tesla Tesla Autopilot is named after aircraft autopilot, as it is always expected that a pilot must stay alert. All publicly known Tesla product developments are called out, incl vehicles and batteries. Would be odd *not* to include. Tesla response to the misleading Fortune articles about Autopilot",neutral,0.01921100728213787,0.8522318005561829,0.1285572052001953
2016-07-08,"Model S had the lowest probability of injury of any car ever tested by NHTSA, which is why ...",negative,0.04973716661334038,0.12968246638774872,0.8205803036689758
2016-07-10,"US is ~11 deaths per billion miles. WW is 17 deaths per billion. Autopilot already much better than either so far. Probably six months. Will include hundreds of refinements to handle rare corner cases in Autopilot. Probably six months. Will include hundreds of refinements to handle rare corner cases in Autopilot. Kinda. Creating a seamlessly integrated Tesla battery &amp; solar power product that looks beautiful is the reason Blog on Autopilot by US is ~11 deaths per billion miles. WW is 17 deaths per billion. Autopilot already much better than either so far. It is extensively tested in the lab and in the Tesla test fleet. However, there is no substitute for real world experience. Misunderstanding of what ""beta"" means to Tesla for Autopilot: any system w less than 1B miles of real world driving Today is Nikola Tesla's birthday. I hope he likes what we've done in his name. Working on Top Secret Tesla Masterplan, Part 2. Hoping to publish later this week.",neutral,0.0852133259177208,0.8963507413864136,0.018435869365930557
2016-07-12,"Tesla finishes last in being salesy! Good. Also, I can't believe there is a real Pied Piper.",neutral,0.12547621130943298,0.788007378578186,0.0865163803100586
2016-07-13,We don't mind taking the heat for customer safety. It is the right thing to do. From We don't mind taking the heat for customer safety. It is the right thing to do. From,neutral,0.09004153311252594,0.8907498121261597,0.01920866221189499
2016-07-14,"Onboard vehicle logs show Autopilot was turned off in Pennsylvania crash. Moreover, crash would not have occurred if it was on. EU regulators find no safety concerns with Autopilot",neutral,0.03387859836220741,0.49019134044647217,0.4759300947189331
2016-07-15,"Working on using existing Tesla radar by itself (decoupled from camera) w temporal smoothing to create a coarse point cloud, like lidar",neutral,0.1333542913198471,0.8577626347541809,0.008883093483746052
2016-07-17,"Tesla customers are v smart &amp; don't want media speaking on their behalf abt Autopilot. Recent poll: 0.0% want it disabled -- not 0.1%, 0.0%. Sensible article on Autopilot by guardian Tesla customers are v smart &amp; don't want media speaking on their behalf abt Autopilot. Recent poll: 0.0% want it disabled -- not 0.1%, 0.0%. Great rebuttal by a Tesla owner to those calling for Autopilot to be disabled. Was written with zero input from us. Have to focus on tonight's launch. Will post Tesla (master) product plan afterwards. Btw, want to thank both Bosch and MobilEye for their help and support in making Autopilot better. Please direct all criticism at Tesla. Sensible article on Autopilot by guardian",neutral,0.08494934439659119,0.8823166489601135,0.03273401036858559
2016-07-18,"Thanks. Exactly. Some in the press think they're so much smarter than Tesla owners that ""they know better"". Makes no sense.",neutral,0.02986885979771614,0.618927001953125,0.35120415687561035
2016-07-19,"Will be working at Tesla on Autopilot &amp; Model 3 today, then aiming to pull an all-nighter and complete the master product plan",neutral,0.12588457763195038,0.8641655445098877,0.009949851781129837
2016-07-20,Post should go live on Tesla website around 5pm,neutral,0.02399478480219841,0.9513000845909119,0.0247050654143095
2016-07-21,"Autopilot prevents serious injury or death of a pedestrian in NY (owner anecdote confirmed by vehicle logs) Tesla Master Plan, Part Deux Tesla Master Plan, Part Deux Autopilot prevents serious injury or death of a pedestrian in NY (owner anecdote confirmed by vehicle logs) Jerome is driving Tesla Semi &amp; doing a great job with his team. At Daimler, he led their most successful semi truck program ever.",neutral,0.13767260313034058,0.8473343253135681,0.01499303337186575
2016-07-22,Looking forward to the Gigafactory opening party on Friday next week. The scale blows me away every time I see it.,neutral,0.0488964281976223,0.7764708995819092,0.17463268339633942
2016-07-27,Should mention that Gigafactory will be fully powered by clean energy when complete &amp; include battery recycling,neutral,0.14807897806167603,0.8444949984550476,0.00742597971111536
2016-07-28,"Good summary of yesterday's Gigafactory Q&amp;A with JB, Yamada-San and me",neutral,0.09026174992322922,0.8972724080085754,0.012465806677937508
2016-07-29,Some good guessing by . The Tesla Minibus will be built on a Model X chassis. People density potential is surprisingly high. Will be live streaming the Gigafactory launch party tonight. Check this eve.,neutral,0.09414641559123993,0.8959536552429199,0.00989991519600153
2016-07-30,Gigafactory in units of hamster I think we should be inconsistent in our naming conventions after Model Y Gigafactory in units of hamster,neutral,0.03461335971951485,0.8308892250061035,0.13449738919734955
2016-07-31,Model Y (compact SUV) off Model 3 chassis. Tesla Bus/Minibus/Spacebus off Model X. Model Y (compact SUV) off Model 3 chassis. Tesla Bus/Minibus/Spacebus off Model X.,neutral,0.03313445672392845,0.8114608526229858,0.15540464222431183
2016-08-22,Owner account of a Model X severely impacted by a Yukon,negative,0.014147797599434853,0.034640148282051086,0.9512120485305786
2016-08-23,Tesla product announcement at noon California time today,neutral,0.0221665408462286,0.9441113471984863,0.033722084015607834
2016-08-31,Major improvements to Autopilot coming with V8.0 and 8.1 software (std OTA update) primarily through advanced processing of radar signals We need to do one more minor rev on 8.0 and then will go to wide release in a few weeks Writing post now with details. Will publish on Tesla website later today. Major improvements to Autopilot coming with V8.0 and 8.1 software (std OTA update) primarily through advanced processing of radar signals,neutral,0.10600188374519348,0.8820093870162964,0.011988652870059013
2016-09-01,Finishing Autopilot blog postponed to end of weekend,negative,0.01923573762178421,0.4190501272678375,0.5617141723632812
2016-09-09,Will get back to Autopilot update blog tomorrow.,neutral,0.02464093267917633,0.9364255666732788,0.03893350437283516
2016-09-10,Will do some press Q&amp;A on Autopilot post at 11am PDT tmrw and then publish at noon. Sorry about delay. Unusually difficult couple of weeks.,neutral,0.02476319670677185,0.6081421971321106,0.3670945465564728
2016-09-13,"Comprehensive study by Autolist shows that a Tesla retains its value far better than gasoline sedans Tesla Model S loses 28% after 50k miles, a Mercedes S-Class will lose 38%, a BMW 7-series will lose 40%, and an Audi A8 will lose 41%. Comprehensive study by Autolist shows that a Tesla retains its value far better than gasoline sedans",negative,0.03704657033085823,0.049109093844890594,0.9138442873954773
2016-09-16,Glad you like it! I think we will probably stop at 100 kWh on battery size. Tesla P100D put to the test by Drag Times Glad you like it! I think we will probably stop at 100 kWh on battery size.,neutral,0.16931374371051788,0.808078408241272,0.022607803344726562
2016-09-21,"Tesla keeps temp below 40C/105F by automatically venting cabin &amp; turning on AC when needed. Can do this for up to a year on a full charge. also, the Tesla is poison free! Tesla keeps temp below 40C/105F by automatically venting cabin &amp; turning on AC when needed. Can do this for up to a year on a full charge.",neutral,0.06733652204275131,0.9192745089530945,0.013388937339186668
2016-09-22,"Aiming for Oct 28 unveil in SF Bay Area of new Tesla/SolarCity solar roof with integrated Powerwall 2.0 battery and Tesla charger. Tesla is sometimes criticized for government support, but all US car companies (plus some non) got loans and only Tesla has paid its back",positive,0.5420005321502686,0.38771992921829224,0.07027951627969742
2016-09-23,Good Forbes article on Tesla/SolarCity merger Good Forbes article on Tesla/SolarCity merger,neutral,0.04633738100528717,0.9353576302528381,0.018305005505681038
2016-09-26,Production Raptor goal is specific impulse of 382 seconds and thrust of 3 MN (~310 metric tons) at 300 bar Production Raptor goal is specific impulse of 382 seconds and thrust of 3 MN (~310 metric tons) at 300 bar,neutral,0.04287005588412285,0.9302474856376648,0.02688251994550228
2016-09-27,"Meant to say 200 AR for production vac engine. Dev will be up to 150. Beyond that, too much flow separation in Earth atmos. Meant to say 200 AR for production vac engine. Dev will be up to 150. Beyond that, too much flow separation in Earth atmos.",neutral,0.050502605736255646,0.920509934425354,0.028987443074584007
2016-09-28,Something messed up here. Tesla policy is equal pricing for all. No discounts ever unless a car is a floor model or was damaged.,neutral,0.040181826800107956,0.74208003282547,0.21773815155029297
2016-10-07,Cumulative Tesla Autopilot miles now at 222 million Cumulative Tesla Autopilot miles now at 222 million,neutral,0.022832496091723442,0.9215587377548218,0.055608779191970825
2016-10-09,"Would also like to correct expectations that Tesla/SolarCity will need to raise equity or corp debt in Q4. Won't be necessary for either. Tesla product unveiling on the 17th (unexpected by most), followed by Tesla/SolarCity on the 28th",neutral,0.07549343258142471,0.8978872895240784,0.02661929279565811
2016-10-10,"Coal-mining CEO: 'Tesla is a fraud' via Coal-mining CEO: 'Tesla is a fraud' via Not actually based on science. Objective data shows Autopilot is safer than manually driven cars. Real fraud going on is denial of climate science. As for ""subsidies"", Tesla gets pennies on dollar vs coal. How about we both go to zero?",neutral,0.04212488979101181,0.8962864279747009,0.061588700860738754
2016-10-16,Moving the Tesla announcement to Wednesday. Needs a few more days of refinement.,neutral,0.042883504182100296,0.9159001111984253,0.04121645912528038
2016-10-18,This is because the first 12 months of production are sold out,neutral,0.049265943467617035,0.807244062423706,0.1434900313615799
2016-10-19,Tesla does 0-60 mph in 2.7 seconds in the rain via This is also what I was alluding to by Model 3 part 2 Tesla announcement goes live at 5pm California time. 30 minutes of media Q&amp;A to follow.,neutral,0.030076220631599426,0.9449920058250427,0.024931803345680237
2016-10-20,"Tesla drives itself (no human input at all) thru urban streets to highway to streets, then finds a parking spot Will post video of a Tesla navigating a complex urban environment shortly. That was what took the extra couple of days. Will post video of a Tesla navigating a complex urban environment shortly. That was what took the extra couple of days. Tesla drives itself (no human input at all) thru urban streets to highway to streets, then finds a parking spot latest autonomous hardware allows for easy computer upgrade Should mention that retrofitting to full self-driving hardware is very difficult. Cost delta is more than buying a new car. Wish it weren't. Still working on the video. Fully autonomous drive demo only completed several hours ago. Tesla expects to demonstrate self-driven cross-country trip next year via",neutral,0.06420793384313583,0.9143819808959961,0.02141004242002964
2016-10-27,"Solar roof plus Powerwall 2.0 launch event will be webcast live on at 5:30pm PDT tomorrow Solar roof unveil now at 5:30pm sharp (need daylight, for obvious reasons) California time tomorrow. Solar roof plus Powerwall 2.0 launch event will be webcast live on at 5:30pm PDT tomorrow Solar roof unveil now at 5:30pm sharp (need daylight, for obvious reasons) California time tomorrow.",neutral,0.02760791778564453,0.9498059153556824,0.022586215287446976
2016-10-29,"Should mention that the Tesla solar roof is robust against any weather, incl heavy hail. Also, higher insulating value than a standard roof.",positive,0.7504556179046631,0.2384735345840454,0.01107083074748516
2016-11-04,"In addition, we reinforced the surrounding body structure for improved safety (was already 5 star in all categories). Institutional Shareholder Services, world's top independent evaluator, recommends in favor of Tesla-SolarCity merger Here is how to vote your Tesla and SolarCity shares: Excellent safety in rollover (5 star+). That was what took so long to develop. In addition, we reinforced the surrounding body structure for improved safety (was already 5 star in all categories). I highly recommend the new all glass roof on the Model S. This was very hard to develop, but it makes the interior feel amazing. first solar roof deployments will start next summer Great Model X article by ! Institutional Shareholder Services, world's top independent evaluator, recommends in favor of Tesla-SolarCity merger",neutral,0.3725396990776062,0.6129176616668701,0.014542688615620136
2016-11-05,"No, but maybe a light tartan. Plaid is reserved for the next gen Roadster. Tesla will def absorb SolarCity debt. Altho extremely unlikely, I would pay it personally if need be. Debts must be honored.",neutral,0.060483381152153015,0.9216514825820923,0.017865188419818878
2016-11-06,Playing Amish Paradise in my Tesla,neutral,0.0429779551923275,0.9019178152084351,0.05510419234633446
2016-11-16,Model X numbers should also improve by 0.1 sec on 0 to 60 and 1/4 mile Looks like the Model S P100D Easter egg will allow it to do 0 to 60 mph in 2.4 sec and a 10.6 sec 1/4 mile via software update next month,positive,0.9021031856536865,0.08822576701641083,0.00967094860970974
2016-11-17,Vote tally shows ~85% of unaffiliated shareholders in favor of the Tesla/SolarCity merger! Thanks for believing.,neutral,0.35621705651283264,0.6253780126571655,0.018404973670840263
2016-11-19,Longer version of self-driving demo with Paint It Black soundtrack Tesla self-driving AI with the Benny Hill option package,neutral,0.057802073657512665,0.9284116625785828,0.013786222785711288
2016-12-01,Model S smashes into semi truck trailer and lifts it off the ground. Driver walks away. Model S smashes into semi truck trailer and lifts it off the ground. Driver walks away.,neutral,0.0446096733212471,0.6901020407676697,0.2652882933616638
2016-12-11,"You're right, this is becoming an issue. Supercharger spots are meant for charging, not parking. Will take action.",neutral,0.08384265750646591,0.8084332346916199,0.10772410035133362
2016-12-18,Tesla software team is working seven days a week to complete testing and validation. Getting close.,neutral,0.22512489557266235,0.7611225843429565,0.013752548024058342
2016-12-22,Tesla Autopilot vision neural net now working well. Just need to get a lot of road time to validate in a wide range of environments. Tesla receives highest owner satisfaction score of any carmaker in Consumer Reports survey Tesla Autopilot vision neural net now working well. Just need to get a lot of road time to validate in a wide range of environments.,positive,0.7816866636276245,0.20484209060668945,0.013471323996782303
2016-12-23,That is actually rolling out to all Model X's right now Looks like we might be ready to rollout most of Autopilot functionality for HW2 towards the end of next week,positive,0.7845433354377747,0.20388345420360565,0.01157327275723219
2016-12-24,"Yes, grid won't be needed for moderate use Superchargers in non-snowy regions There are some installed already, but full rollout really needs Supercharger V3 and Powerpack V2, plus SolarCity. Pieces now in place. To activate the Model X holiday performance, just type holidays or ModelXmas after pressing the logo. Also, Mars.",neutral,0.062406692653894424,0.9262221455574036,0.011371108703315258
2016-12-31,"HW2 Autopilot software uploading to 1000 cars this eve. Will then hold to verify no field issues and upload to rest of fleet next week. Yes, but held up by Autopilot . It def works tho in shaving 0.1 sec off 0-60mph &amp; 1/4 mile. If AP goes tmrw, then perf upgrade goes Thurs. Resolving an Autopilot HW2 bug that shows up when booting from a subzero cold-soak. If that fix works, software will start uploading tmrw.",neutral,0.08657786250114441,0.8791877627372742,0.03423437476158142
2017-01-08,"New rev for Autopilot HW2 rolling out Mon to first 1000 &amp; to rest of fleet in shadow mode. Also improves HW1 and enables Ludicrous+. If all looks good, HW2 Autopilot functionality will switch from shadow to active mode by end of week for cars beyond initial 1000 New rev for Autopilot HW2 rolling out Mon to first 1000 &amp; to rest of fleet in shadow mode. Also improves HW1 and enables Ludicrous+.",positive,0.9173498749732971,0.07099023461341858,0.01165978703647852
2017-01-10,Increasing capacity at existing Supercharger locations now has top priority. Some are overflowing while a nearby one is empty.,positive,0.45261383056640625,0.42346009612083435,0.12392605096101761
2017-01-11,Tesla's approach to building an autonomy platform is focused on high compute efficiency machine learning. Primarily vision w radar &amp; sonar.,neutral,0.07066355645656586,0.9190273880958557,0.010309121571481228
2017-01-12,"Good point. 2.34 would be a production Tesla. Stripped down, maybe as low as 2.1.",negative,0.0349687859416008,0.161381796002388,0.803649365901947
2017-01-16,"HW2 Autopilot now downloading to all HW2 cars, but in non-actuating mode to assess reliability. If looks good, actuation by end of week. HW2 Autopilot now downloading to all HW2 cars, but in non-actuating mode to assess reliability. If looks good, actuation by end of week.",neutral,0.11293281614780426,0.8712383508682251,0.01582878828048706
2017-01-19,"Not specifically, but there have been several incidences of pedestrian and bicyclist lives saved by Autopilot Not specifically, but there have been several incidences of pedestrian and bicyclist lives saved by Autopilot Report highlight: “The data show that the Tesla vehicles crash rate dropped by almost 40 percent after Autosteer installation.” Final report on Autopilot issued by is very positive",negative,0.027980931103229523,0.026529639959335327,0.9454894065856934
2017-01-21,Giant X made of Model X's by Tesla owners in China! Autopilot for HW2 rolling out to all HW2 cars today. Please be cautious. Some cars will require adjustment of camera pitch angle by service. Giant X made of Model X's by Tesla owners in China! Autopilot for HW2 rolling out to all HW2 cars today. Please be cautious. Some cars will require adjustment of camera pitch angle by service.,neutral,0.033048659563064575,0.9225004315376282,0.04445092752575874
2017-01-22,Tesla will never stop innovating. People are buying the wrong car if they expect this. There will be maj… Tesla will never stop innovating. People are buying the wrong car if they expect this. There will be major revs every 12 to 18 months.,neutral,0.029129572212696075,0.7750726342201233,0.19579774141311646
2017-01-23,"Yes, safety should improve significantly due to autonomy features, even if regs disallow no driver present Yes, safety should improve significantly due to autonomy features, even if regs disallow no driver present",positive,0.9519457817077637,0.03410423919558525,0.013949992135167122
2017-02-04,"Rainbows, unicorns and electric cars",neutral,0.029482079669833183,0.9221065640449524,0.04841136932373047
2017-02-05,"App update is about two weeks out. Linux kernel and browser update probably a month or so. HW2 Autopilot has priority. No rare earth metals in battery App update is about two weeks out. Linux kernel and browser update probably a month or so. HW2 Autopilot has priority. Yes, but Model 3 is the overwhelming priority Gravimetric energy density of batteries and achieving a high cell mass fraction",neutral,0.08760572969913483,0.9009708762168884,0.011423374526202679
2017-02-07,"Also, Tesla service can remove front trunk liner if you don't use it and improve performance further No plans to take X, S (or 3) above 100 kWh. Semi necessarily and pickup truck maybe will go above. Production Tesla Model S P100DL sets Motor Trend all-time world record to 60 mph in 2.27 sec Also, Tesla service can remove front trunk liner if you don't use it and improve performance further No plans to take X, S (or 3) above 100 kWh. Semi necessarily and pickup truck maybe will go above. Take out the floor mats and its 2.27. MT said everything had to be standard production. Production Tesla Model S P100DL sets Motor Trend all-time world record to 60 mph in 2.27 sec",neutral,0.04852363094687462,0.9016133546829224,0.049862999469041824
2017-02-10,"Please check your facts. Tesla and SpaceX joined as soon as we received the filing, which was Monday. Please check your facts. Tesla and SpaceX joined as soon as we received the filing, which was Monday.",neutral,0.031156431883573532,0.9438489675521851,0.024994593113660812
2017-02-11,Sounds like the Tesla Powerwall (consumer) and Powerpack (utility/commercial) might be useful,neutral,0.037029512226581573,0.9418864250183105,0.021084079518914223
2017-02-15,"In appreciation, Tesla is providing all repair costs free of charge and expedited. Congrats to the Tesla owner who sacrificed damage to his own car to bring a car with an unconscious driver safely to a stop!",neutral,0.30929943919181824,0.666080117225647,0.02462044171988964
2017-02-23,Excellent Tesla Model X review Excellent Tesla Model X review,positive,0.9116330742835999,0.07557255029678345,0.012794283218681812
2017-02-24,Something on a tristate border might work. Gigafactory plus nearby supporting supply chain needs a very large workforce.,neutral,0.3054371774196625,0.6755677461624146,0.018995080143213272
2017-03-10,$250/kWh at the pack level for 100MWh+ systems. Tesla is moving to fixed and open pricing and terms for all products. Tesla will get the system installed and working 100 days from contract signature or it is free. That serious enough for you? $250/kWh at the pack level for 100MWh+ systems. Tesla is moving to fixed and open pricing and terms for all products. Tesla will get the system installed and working 100 days from contract signature or it is free. That serious enough for you?,neutral,0.06285879015922546,0.9144309163093567,0.0227102879434824
2017-03-12,"Just wanted to write a note of appreciation to the many Australians who came out in support of the battery plan, especially",positive,0.6365189552307129,0.34761637449264526,0.015864674001932144
2017-03-16,"3 is a great car, but definitely Model S",neutral,0.2607276439666748,0.7104348540306091,0.028837470337748528
2017-03-24,"We cannot make all country versions simultaneously or the production start would be a disaster. You would get first in Norway. Yeah, probably a year from now. S will still win on acceleration though, due to having more space for a larger battery. Nothing majorly new that a consumer would notice. Lots of new tech in the design and production process though. Yes. Hardware already on all production S and X cars. Sorta. Model 3 is like a BMW 3 series or Audi A4. Model S is like BMW 5 and 6 series, but much faste… All Tesla cars built since Oct last year will be capable of self-driving as software improves We cannot make all country versions simultaneously or the production start would be a disaster. You would get first in Norway. The shorter wheelbase only allows for a 75 kWh pack in Model 3 at current cell/module energy densities Yeah, probably a year from now. S will still win on acceleration though, due to having more space for a larger battery. Only Model S will have the seven seater option, more cargo space, plus higher range, acceleration, two screens vs one, auto extend handles … The Model S produced today is arguably version 4. Let me put it this way: it is the car I will keep driving even after Model 3 arrives. First drive of a release candidate version of Model 3 Nothing majorly new that a consumer would notice. Lots of new tech in the design and production process though. The more autonomous a car is, the less dash info you need. How often do you look at the instrument panel when being driven in a taxi? How about the video we just took of the first Model 3 release candidate drive? No, we are minimizing configuration complexity to keep the production ramp on schedule. RWD only for early production, just like Model S. Yes. Model S will always be the fastest Tesla until next gen Roadster, which is a few years away. Yes. Hardware already on all production S and X cars. Sorta. Model 3 is like a BMW 3 series or Audi A4. Model S is like BMW 5 and 6 series, but much faster, more storage space + Autopilot Oh Model Y is coming too in a few years. Kinda have to. All Tesla cars built since Oct last year will be capable of self-driving as software improves Model 3 was going to be called Model E, for obvious dumb humor reasons, but Ford sued to block it, so now it is S3X. Totally different :) Model 3 is just a smaller, more affordable version of Model S w less range &amp; power &amp; fewer features. Model S has more advanced technology. Am noticing that many people think Model 3 is the ""next version"" of a Tesla, like iPhone 2 vs 3. This is not true.",neutral,0.044887807220220566,0.9162064790725708,0.03890571743249893
2017-03-28,Very few. We have yet to do a China (or Europe) launch of Model 3. Very few. We have yet to do a China (or Europe) launch of Model 3. Glad to have Tencent as an investor and advisor to Tesla,neutral,0.1229219138622284,0.8674703240394592,0.009607777930796146
2017-03-30,Made today on Tesla sketch pad,neutral,0.039690010249614716,0.9384174942970276,0.021892433986067772
2017-04-03,"Exactly. Tesla is absurdly overvalued if based on the past, but that's irrelevant. A stock price represents risk-adjusted future cash flows.",neutral,0.03418561816215515,0.8601208329200745,0.10569354891777039
2017-04-07,Feature coming soon that allows one touch access to all discovered Tesla Easter eggs,neutral,0.1284732073545456,0.8629006743431091,0.008626035414636135
2017-04-12,Autolist survey finds Tesla used car values are highest and sell fastest,positive,0.766464352607727,0.1845855563879013,0.04895012825727463
2017-04-13,Next gen Roadster will be convertible Tesla Semi truck unveil set for September. Team has done an amazing job. Seriously next level.,positive,0.6686041355133057,0.32119616866111755,0.010199706070125103
2017-04-17,Tesla will soon be offering a compelling means of upgrading a 60 to a 75,positive,0.8811543583869934,0.11105277389287949,0.007792799733579159
2017-05-01,"Winds aloft are unusually high (still within structural safety bounds). Worrying, but not a showstopper.",neutral,0.25498685240745544,0.683496356010437,0.061516791582107544
2017-05-10,Solar roof can be ordered for almost any country. Deployment this year in the US and overseas next year. That's how the tiles sit on the roof. There is no difference in strength for the Tesla tile based on orientation (not like wood). Slo-mo hail cannonball impacting Tesla solar roof tile Solar roof can be ordered for almost any country. Deployment this year in the US and overseas next year. Tesla solar glass roof orders open this afternoon. I think it will be great. More in about 10 hours ...,neutral,0.11278532445430756,0.8736252188682556,0.013589488342404366
2017-05-12,"Tesla needs to iterate fast on solar roof prefab/install technology, so all installs will be done by Tesla techs at first",neutral,0.12403067946434021,0.8678984045982361,0.008070884272456169
2017-05-17,T-boned in a Model X at 65 mph,neutral,0.1498330533504486,0.8264913558959961,0.023675601929426193
2017-05-22,"Interesting idea. Would give a dynamic 360 deg surround view as you're driving. Have this in dev mode. Can be a bit distracting though. Early next year. To start with, we're making the simplest Model 3 first, like we did with S. Didn't do it with X, because I was an idiot. Can be set higher than that for highways, but limited to +5mph or +8km/h off highway (true avg drive speed) for pedestrian &amp; cyclist safety Still on for end of year. Just software limited. Any Tesla car with HW2 (all cars built since Oct last year) will be able to do this. I'd highly recommend upgrading to latest Model S (which is approx version 4). Only if you really want a smaller sedan, should you get a 3. That will be tied to deliveries of the first production cars in July Excited about the Tesla Autopilot software release rolling out next month. New control algorithm feels as smooth as silk. Model 3, Model X &amp; Model S will all have same level of Autopilot capability. It's just a matter of refining the vision &amp; control software.",neutral,0.09823285788297653,0.8879048228263855,0.01386225875467062
2017-05-23,All Model S and X cars will have an auto raise and lower function for the steering wheel in a few months.,neutral,0.05868086963891983,0.8977426886558533,0.043576423078775406
2017-05-26,Comparing Model S vs Model 3,neutral,0.28121522068977356,0.6834428906440735,0.035341911017894745
2017-06-01,India commits to sell only electric cars by 2030. It is already the largest market for solar power. India commits to sell only electric cars by 2030. It is already the largest market for solar power.,neutral,0.10745251923799515,0.8815957307815552,0.010951809585094452
2017-06-05,"Also, we will have a very high headcount around each Gigafactory keeping it running.… Also, we will have a very high headcount around each Gigafactory keeping it running. They just won't be doing boring, repetitive tasks.",neutral,0.039998579770326614,0.8524837493896484,0.10751766711473465
2017-06-06,Tesla shareholder meeting today. Can't believe it's been 1000 years since we went public.,neutral,0.05380092188715935,0.9233685731887817,0.022830521687865257
2017-06-08,"It's on the car. Might add it to the Tesla app at some point, so you get it on your phone if you have a Powerwall or Tesla solar. Just confirmed the Tesla DJ station works in Canada In the US, you can ask your Tesla to play any Monty Python (or other comedy) skit. Doesn't work outside US yet. It's on the car. Might add it to the Tesla app at some point, so you get it on your phone if you have a Powerwall or Tesla solar. Try the new Tesla DJ station on streaming radio",neutral,0.04262391850352287,0.9279007911682129,0.02947527915239334
